storm_id,storm_name,datetime,year,month,day,hour,minute,record_id,status,latitude,longitude,wind_kt,pressure_mb
AL082004,HERMINE,2004-08-29 12:00:00,2004,8,29,12,0,,TS,31.1,-69.8,35,1012
AL082004,HERMINE,2004-08-29 18:00:00,2004,8,29,18,0,,TS,31.8,-70.5,40,1005
AL082004,HERMINE,2004-08-30 00:00:00,2004,8,30,0,0,,TS,32.6,-71.1,40,1005
AL082004,HERMINE,2004-08-30 06:00:00,2004,8,30,6,0,,TS,33.8,-71.5,50,1002
AL082004,HERMINE,2004-08-30 12:00:00,2004,8,30,12,0,,TS,35.8,-71.5,45,1007
AL082004,HERMINE,2004-08-30 18:00:00,2004,8,30,18,0,,TS,37.6,-71.4,45,1008
AL082004,HERMINE,2004-08-31 00:00:00,2004,8,31,0,0,,TS,39.9,-71.3,35,1011
AL082004,HERMINE,2004-08-31 06:00:00,2004,8,31,6,0,L,TS,41.5,-70.9,35,1012
AL082004,HERMINE,2004-08-31 12:00:00,2004,8,31,12,0,,EX,43.1,-70.5,25,1014
AL092004,IVAN,2004-09-02 18:00:00,2004,9,2,18,0,,TD,9.7,-27.6,25,1009
AL092004,IVAN,2004-09-03 00:00:00,2004,9,3,0,0,,TD,9.7,-28.7,30,1007
AL092004,IVAN,2004-09-03 06:00:00,2004,9,3,6,0,,TS,9.7,-30.3,35,1005
AL092004,IVAN,2004-09-03 12:00:00,2004,9,3,12,0,,TS,9.5,-32.1,40,1003
AL092004,IVAN,2004-09-03 18:00:00,2004,9,3,18,0,,TS,9.3,-33.6,45,1000
AL092004,IVAN,2004-09-04 00:00:00,2004,9,4,0,0,,TS,9.1,-35.0,45,999
AL092004,IVAN,2004-09-04 06:00:00,2004,9,4,6,0,,TS,8.9,-36.5,50,997
AL092004,IVAN,2004-09-04 12:00:00,2004,9,4,12,0,,TS,8.9,-38.2,50,997
AL092004,IVAN,2004-09-04 18:00:00,2004,9,4,18,0,,TS,9.0,-39.9,55,994
AL092004,IVAN,2004-09-05 00:00:00,2004,9,5,0,0,,TS,9.3,-41.4,60,991
AL092004,IVAN,2004-09-05 06:00:00,2004,9,5,6,0,,HU,9.5,-43.4,65,987
AL092004,IVAN,2004-09-05 12:00:00,2004,9,5,12,0,,HU,9.8,-45.1,85,977
AL092004,IVAN,2004-09-05 18:00:00,2004,9,5,18,0,,HU,10.2,-46.8,110,955
AL092004,IVAN,2004-09-06 00:00:00,2004,9,6,0,0,,HU,10.6,-48.5,115,948
AL092004,IVAN,2004-09-06 06:00:00,2004,9,6,6,0,,HU,10.8,-50.5,110,950
AL092004,IVAN,2004-09-06 12:00:00,2004,9,6,12,0,,HU,11.0,-52.5,110,955
AL092004,IVAN,2004-09-06 18:00:00,2004,9,6,18,0,,HU,11.3,-54.4,90,969
AL092004,IVAN,2004-09-07 00:00:00,2004,9,7,0,0,,HU,11.2,-56.1,90,964
AL092004,IVAN,2004-09-07 06:00:00,2004,9,7,6,0,,HU,11.3,-57.8,95,965
AL092004,IVAN,2004-09-07 12:00:00,2004,9,7,12,0,,HU,11.6,-59.4,100,963
AL092004,IVAN,2004-09-07 18:00:00,2004,9,7,18,0,,HU,11.8,-61.1,105,956
AL092004,IVAN,2004-09-07 21:30:00,2004,9,7,21,30,C,HU,11.9,-61.8,110,952
AL092004,IVAN,2004-09-08 00:00:00,2004,9,8,0,0,,HU,12.0,-62.6,115,950
AL092004,IVAN,2004-09-08 06:00:00,2004,9,8,6,0,,HU,12.3,-64.1,120,946
AL092004,IVAN,2004-09-08 12:00:00,2004,9,8,12,0,,HU,12.6,-65.5,120,955
AL092004,IVAN,2004-09-08 18:00:00,2004,9,8,18,0,,HU,13.0,-67.0,120,950
AL092004,IVAN,2004-09-09 00:00:00,2004,9,9,0,0,,HU,13.3,-68.3,130,938
AL092004,IVAN,2004-09-09 06:00:00,2004,9,9,6,0,,HU,13.7,-69.5,140,925
AL092004,IVAN,2004-09-09 12:00:00,2004,9,9,12,0,,HU,14.2,-70.8,140,919
AL092004,IVAN,2004-09-09 18:00:00,2004,9,9,18,0,,HU,14.7,-71.9,130,921
AL092004,IVAN,2004-09-10 00:00:00,2004,9,10,0,0,,HU,15.2,-72.8,130,923
AL092004,IVAN,2004-09-10 06:00:00,2004,9,10,6,0,,HU,15.7,-73.8,125,930
AL092004,IVAN,2004-09-10 12:00:00,2004,9,10,12,0,,HU,16.2,-74.7,125,934
AL092004,IVAN,2004-09-10 18:00:00,2004,9,10,18,0,,HU,16.8,-75.8,120,940
AL092004,IVAN,2004-09-11 00:00:00,2004,9,11,0,0,,HU,17.3,-76.5,135,926
AL092004,IVAN,2004-09-11 03:30:00,2004,9,11,3,30,C,HU,17.4,-77.2,130,924
AL092004,IVAN,2004-09-11 06:00:00,2004,9,11,6,0,,HU,17.4,-77.6,130,923
AL092004,IVAN,2004-09-11 12:00:00,2004,9,11,12,0,,HU,17.7,-78.4,125,925
AL092004,IVAN,2004-09-11 18:00:00,2004,9,11,18,0,,HU,18.0,-79.0,145,920
AL092004,IVAN,2004-09-12 00:00:00,2004,9,12,0,0,,HU,18.2,-79.6,145,910
AL092004,IVAN,2004-09-12 06:00:00,2004,9,12,6,0,,HU,18.4,-80.4,135,915
AL092004,IVAN,2004-09-12 12:00:00,2004,9,12,12,0,,HU,18.8,-81.2,135,919
AL092004,IVAN,2004-09-12 14:15:00,2004,9,12,14,15,C,HU,18.9,-81.5,130,920
AL092004,IVAN,2004-09-12 18:00:00,2004,9,12,18,0,,HU,19.1,-82.1,130,920
AL092004,IVAN,2004-09-13 00:00:00,2004,9,13,0,0,,HU,19.5,-82.8,140,916
AL092004,IVAN,2004-09-13 06:00:00,2004,9,13,6,0,,HU,19.9,-83.5,140,920
AL092004,IVAN,2004-09-13 12:00:00,2004,9,13,12,0,,HU,20.4,-84.1,140,915
AL092004,IVAN,2004-09-13 18:00:00,2004,9,13,18,0,,HU,20.9,-84.7,140,912
AL092004,IVAN,2004-09-13 21:00:00,2004,9,13,21,0,P,HU,21.2,-84.8,140,910
AL092004,IVAN,2004-09-14 00:00:00,2004,9,14,0,0,,HU,21.6,-85.1,140,914
AL092004,IVAN,2004-09-14 01:00:00,2004,9,14,1,0,C,HU,21.7,-85.2,140,916
AL092004,IVAN,2004-09-14 06:00:00,2004,9,14,6,0,,HU,22.4,-85.6,140,924
AL092004,IVAN,2004-09-14 12:00:00,2004,9,14,12,0,,HU,23.0,-86.0,125,930
AL092004,IVAN,2004-09-14 18:00:00,2004,9,14,18,0,,HU,23.7,-86.5,120,931
AL092004,IVAN,2004-09-15 00:00:00,2004,9,15,0,0,,HU,24.7,-87.0,120,928
AL092004,IVAN,2004-09-15 06:00:00,2004,9,15,6,0,,HU,25.6,-87.4,120,935
AL092004,IVAN,2004-09-15 12:00:00,2004,9,15,12,0,,HU,26.7,-87.9,115,939
AL092004,IVAN,2004-09-15 18:00:00,2004,9,15,18,0,,HU,27.9,-88.2,115,937
AL092004,IVAN,2004-09-16 00:00:00,2004,9,16,0,0,,HU,28.9,-88.2,110,931
AL092004,IVAN,2004-09-16 06:00:00,2004,9,16,6,0,,HU,30.0,-87.9,105,943
AL092004,IVAN,2004-09-16 06:50:00,2004,9,16,6,50,L,HU,30.2,-87.9,105,946
AL092004,IVAN,2004-09-16 12:00:00,2004,9,16,12,0,,HU,31.4,-87.7,70,965
AL092004,IVAN,2004-09-16 18:00:00,2004,9,16,18,0,,TS,32.5,-87.4,50,975
AL092004,IVAN,2004-09-17 00:00:00,2004,9,17,0,0,,TD,33.8,-86.5,30,986
AL092004,IVAN,2004-09-17 06:00:00,2004,9,17,6,0,,TD,34.7,-85.7,25,991
AL092004,IVAN,2004-09-17 12:00:00,2004,9,17,12,0,,TD,35.4,-84.0,20,994
AL092004,IVAN,2004-09-17 18:00:00,2004,9,17,18,0,,TD,36.2,-82.3,20,996
AL092004,IVAN,2004-09-18 00:00:00,2004,9,18,0,0,,TD,37.0,-80.5,20,999
AL092004,IVAN,2004-09-18 06:00:00,2004,9,18,6,0,,TD,37.7,-78.5,15,998
AL092004,IVAN,2004-09-18 12:00:00,2004,9,18,12,0,,TD,38.4,-76.7,15,1000
AL092004,IVAN,2004-09-18 18:00:00,2004,9,18,18,0,,EX,38.0,-75.5,25,1002
AL092004,IVAN,2004-09-19 00:00:00,2004,9,19,0,0,,EX,37.5,-74.0,35,1003
AL092004,IVAN,2004-09-19 06:00:00,2004,9,19,6,0,,EX,36.0,-74.0,35,1005
AL092004,IVAN,2004-09-19 12:00:00,2004,9,19,12,0,,EX,34.5,-74.5,35,1008
AL092004,IVAN,2004-09-19 18:00:00,2004,9,19,18,0,,EX,32.8,-75.8,35,1008
AL092004,IVAN,2004-09-20 00:00:00,2004,9,20,0,0,,EX,31.0,-77.5,35,1008
AL092004,IVAN,2004-09-20 06:00:00,2004,9,20,6,0,,EX,29.0,-78.5,35,1008
AL092004,IVAN,2004-09-20 12:00:00,2004,9,20,12,0,,EX,27.5,-78.7,30,1009
AL092004,IVAN,2004-09-20 18:00:00,2004,9,20,18,0,,EX,26.4,-79.1,25,1009
AL092004,IVAN,2004-09-21 00:00:00,2004,9,21,0,0,,EX,26.1,-79.7,25,1009
AL092004,IVAN,2004-09-21 06:00:00,2004,9,21,6,0,,EX,25.9,-80.6,25,1009
AL092004,IVAN,2004-09-21 12:00:00,2004,9,21,12,0,,EX,25.8,-81.7,25,1009
AL092004,IVAN,2004-09-21 18:00:00,2004,9,21,18,0,,LO,25.2,-82.8,25,1010
AL092004,IVAN,2004-09-22 00:00:00,2004,9,22,0,0,,LO,24.8,-84.1,25,1010
AL092004,IVAN,2004-09-22 06:00:00,2004,9,22,6,0,,LO,25.1,-86.1,25,1010
AL092004,IVAN,2004-09-22 12:00:00,2004,9,22,12,0,,LO,26.0,-87.3,25,1010
AL092004,IVAN,2004-09-22 18:00:00,2004,9,22,18,0,,TD,26.5,-88.6,30,1008
AL092004,IVAN,2004-09-23 00:00:00,2004,9,23,0,0,,TS,27.1,-89.5,35,1007
AL092004,IVAN,2004-09-23 06:00:00,2004,9,23,6,0,,TS,27.9,-91.0,35,1007
AL092004,IVAN,2004-09-23 12:00:00,2004,9,23,12,0,,TS,28.9,-92.2,50,998
AL092004,IVAN,2004-09-23 18:00:00,2004,9,23,18,0,,TS,29.2,-92.7,40,1003
AL092004,IVAN,2004-09-24 00:00:00,2004,9,24,0,0,,TD,29.6,-93.2,30,1003
AL092004,IVAN,2004-09-24 02:00:00,2004,9,24,2,0,L,TD,29.8,-93.6,30,1004
AL092004,IVAN,2004-09-24 06:00:00,2004,9,24,6,0,,TD,30.1,-94.2,25,1009
AL102004,UNNAMED,2004-09-07 12:00:00,2004,9,7,12,0,,TD,31.5,-39.7,25,1009
AL102004,UNNAMED,2004-09-07 18:00:00,2004,9,7,18,0,,TD,31.7,-39.3,25,1009
AL102004,UNNAMED,2004-09-08 00:00:00,2004,9,8,0,0,,TD,32.0,-38.7,25,1010
AL102004,UNNAMED,2004-09-08 06:00:00,2004,9,8,6,0,,TD,32.3,-38.1,25,1011
AL102004,UNNAMED,2004-09-08 12:00:00,2004,9,8,12,0,,TD,32.8,-37.1,25,1012
AL102004,UNNAMED,2004-09-08 18:00:00,2004,9,8,18,0,,TD,33.8,-36.0,25,1012
AL102004,UNNAMED,2004-09-09 00:00:00,2004,9,9,0,0,,TD,35.3,-35.0,30,1012
AL102004,UNNAMED,2004-09-09 06:00:00,2004,9,9,6,0,,TD,36.2,-34.3,30,1013
AL102004,UNNAMED,2004-09-09 12:00:00,2004,9,9,12,0,,LO,36.5,-33.6,30,1013
AL102004,UNNAMED,2004-09-09 18:00:00,2004,9,9,18,0,,LO,36.0,-33.4,30,1014
AL102004,UNNAMED,2004-09-10 00:00:00,2004,9,10,0,0,,LO,35.7,-32.3,30,1014
AL102004,UNNAMED,2004-09-10 06:00:00,2004,9,10,6,0,,LO,35.5,-31.0,25,1015
AL102004,UNNAMED,2004-09-10 12:00:00,2004,9,10,12,0,,LO,35.3,-29.5,20,1016
AL112004,JEANNE,2004-09-13 18:00:00,2004,9,13,18,0,,TD,15.9,-60.0,25,1010
AL112004,JEANNE,2004-09-14 00:00:00,2004,9,14,0,0,,TD,16.0,-60.7,25,1010
AL112004,JEANNE,2004-09-14 04:00:00,2004,9,14,4,0,L,TD,16.2,-61.3,30,1009
AL112004,JEANNE,2004-09-14 06:00:00,2004,9,14,6,0,,TD,16.3,-61.5,30,1009
AL112004,JEANNE,2004-09-14 12:00:00,2004,9,14,12,0,,TS,16.4,-62.6,35,1006
AL112004,JEANNE,2004-09-14 18:00:00,2004,9,14,18,0,,TS,16.7,-63.5,50,996
AL112004,JEANNE,2004-09-15 00:00:00,2004,9,15,0,0,,TS,17.1,-64.0,55,996
AL112004,JEANNE,2004-09-15 06:00:00,2004,9,15,6,0,,TS,17.2,-64.8,55,994
AL112004,JEANNE,2004-09-15 12:00:00,2004,9,15,12,0,,TS,17.6,-65.4,60,991
AL112004,JEANNE,2004-09-15 16:00:00,2004,9,15,16,0,L,TS,18.0,-66.0,60,991
AL112004,JEANNE,2004-09-15 18:00:00,2004,9,15,18,0,,TS,18.1,-66.2,60,991
AL112004,JEANNE,2004-09-16 00:00:00,2004,9,16,0,0,,TS,18.5,-67.1,60,993
AL112004,JEANNE,2004-09-16 06:00:00,2004,9,16,6,0,,TS,18.6,-67.8,60,992
AL112004,JEANNE,2004-09-16 11:00:00,2004,9,16,11,0,L,HU,18.6,-68.3,70,985
AL112004,JEANNE,2004-09-16 12:00:00,2004,9,16,12,0,,HU,18.6,-68.5,70,984
AL112004,JEANNE,2004-09-16 18:00:00,2004,9,16,18,0,,HU,18.8,-69.0,65,988
AL112004,JEANNE,2004-09-17 00:00:00,2004,9,17,0,0,,TS,19.2,-69.4,60,990
AL112004,JEANNE,2004-09-17 06:00:00,2004,9,17,6,0,,TS,19.4,-69.9,55,990
AL112004,JEANNE,2004-09-17 12:00:00,2004,9,17,12,0,,TS,19.7,-70.7,50,990
AL112004,JEANNE,2004-09-17 18:00:00,2004,9,17,18,0,,TD,20.0,-71.6,30,1002
AL112004,JEANNE,2004-09-18 00:00:00,2004,9,18,0,0,,TS,20.2,-72.0,40,1000
AL112004,JEANNE,2004-09-18 06:00:00,2004,9,18,6,0,,TS,20.4,-72.5,45,1000
AL112004,JEANNE,2004-09-18 12:00:00,2004,9,18,12,0,,TS,21.2,-72.8,45,1000
AL112004,JEANNE,2004-09-18 18:00:00,2004,9,18,18,0,,TS,21.7,-72.3,40,1005
AL112004,JEANNE,2004-09-19 00:00:00,2004,9,19,0,0,,TS,22.2,-72.2,40,1002
AL112004,JEANNE,2004-09-19 06:00:00,2004,9,19,6,0,,TS,22.8,-72.3,40,1002
AL112004,JEANNE,2004-09-19 12:00:00,2004,9,19,12,0,,TS,23.5,-72.5,40,1000
AL112004,JEANNE,2004-09-19 18:00:00,2004,9,19,18,0,,TS,24.2,-72.3,45,996
AL112004,JEANNE,2004-09-20 00:00:00,2004,9,20,0,0,,TS,24.8,-72.1,50,994
AL112004,JEANNE,2004-09-20 06:00:00,2004,9,20,6,0,,TS,25.5,-72.0,55,992
AL112004,JEANNE,2004-09-20 12:00:00,2004,9,20,12,0,,TS,26.6,-71.7,60,989
AL112004,JEANNE,2004-09-20 18:00:00,2004,9,20,18,0,,HU,27.2,-71.4,75,984
AL112004,JEANNE,2004-09-21 00:00:00,2004,9,21,0,0,,HU,27.4,-70.8,75,982
AL112004,JEANNE,2004-09-21 06:00:00,2004,9,21,6,0,,HU,27.6,-70.2,75,972
AL112004,JEANNE,2004-09-21 12:00:00,2004,9,21,12,0,,HU,27.6,-69.5,75,972
AL112004,JEANNE,2004-09-21 18:00:00,2004,9,21,18,0,,HU,27.4,-69.2,75,972
AL112004,JEANNE,2004-09-22 00:00:00,2004,9,22,0,0,,HU,27.2,-68.9,80,972
AL112004,JEANNE,2004-09-22 06:00:00,2004,9,22,6,0,,HU,26.8,-68.7,85,968
AL112004,JEANNE,2004-09-22 12:00:00,2004,9,22,12,0,,HU,26.5,-68.5,85,968
AL112004,JEANNE,2004-09-22 18:00:00,2004,9,22,18,0,,HU,26.2,-68.8,85,967
AL112004,JEANNE,2004-09-23 00:00:00,2004,9,23,0,0,,HU,25.7,-69.0,85,966
AL112004,JEANNE,2004-09-23 06:00:00,2004,9,23,6,0,,HU,25.5,-69.3,85,966
AL112004,JEANNE,2004-09-23 12:00:00,2004,9,23,12,0,,HU,25.5,-69.6,80,966
AL112004,JEANNE,2004-09-23 18:00:00,2004,9,23,18,0,,HU,25.8,-70.0,75,966
AL112004,JEANNE,2004-09-24 00:00:00,2004,9,24,0,0,,HU,26.0,-70.4,70,966
AL112004,JEANNE,2004-09-24 06:00:00,2004,9,24,6,0,,HU,26.1,-71.2,75,969
AL112004,JEANNE,2004-09-24 12:00:00,2004,9,24,12,0,,HU,26.2,-72.2,80,969
AL112004,JEANNE,2004-09-24 18:00:00,2004,9,24,18,0,,HU,26.4,-73.1,85,968
AL112004,JEANNE,2004-09-25 00:00:00,2004,9,25,0,0,,HU,26.4,-74.3,85,964
AL112004,JEANNE,2004-09-25 06:00:00,2004,9,25,6,0,,HU,26.5,-75.6,90,960
AL112004,JEANNE,2004-09-25 12:00:00,2004,9,25,12,0,,HU,26.6,-76.9,100,957
AL112004,JEANNE,2004-09-25 14:00:00,2004,9,25,14,0,L,HU,26.7,-77.3,100,956
AL112004,JEANNE,2004-09-25 18:00:00,2004,9,25,18,0,,HU,26.9,-78.2,105,952
AL112004,JEANNE,2004-09-26 00:00:00,2004,9,26,0,0,,HU,27.1,-79.4,105,951
AL112004,JEANNE,2004-09-26 04:00:00,2004,9,26,4,0,L,HU,27.2,-80.2,105,950
AL112004,JEANNE,2004-09-26 06:00:00,2004,9,26,6,0,,HU,27.3,-80.6,95,953
AL112004,JEANNE,2004-09-26 12:00:00,2004,9,26,12,0,,HU,27.7,-81.6,75,965
AL112004,JEANNE,2004-09-26 18:00:00,2004,9,26,18,0,,TS,28.3,-82.3,55,970
AL112004,JEANNE,2004-09-27 00:00:00,2004,9,27,0,0,,TS,29.3,-82.7,45,978
AL112004,JEANNE,2004-09-27 06:00:00,2004,9,27,6,0,,TS,30.1,-83.3,40,981
AL112004,JEANNE,2004-09-27 12:00:00,2004,9,27,12,0,,TS,31.1,-83.9,35,987
AL112004,JEANNE,2004-09-27 18:00:00,2004,9,27,18,0,,TD,32.5,-83.6,30,993
AL112004,JEANNE,2004-09-28 00:00:00,2004,9,28,0,0,,TD,33.2,-83.2,25,998
AL112004,JEANNE,2004-09-28 06:00:00,2004,9,28,6,0,,TD,34.1,-82.4,20,999
AL112004,JEANNE,2004-09-28 12:00:00,2004,9,28,12,0,,TD,35.4,-81.0,20,1000
AL112004,JEANNE,2004-09-28 18:00:00,2004,9,28,18,0,,TD,37.3,-78.4,25,999
AL112004,JEANNE,2004-09-29 00:00:00,2004,9,29,0,0,,EX,38.3,-76.4,25,999
AL112004,JEANNE,2004-09-29 06:00:00,2004,9,29,6,0,,EX,38.8,-74.7,35,999
AL112004,JEANNE,2004-09-29 12:00:00,2004,9,29,12,0,,EX,38.5,-72.5,35,999
AL122004,KARL,2004-09-16 06:00:00,2004,9,16,6,0,,TD,11.2,-29.2,30,1008
AL122004,KARL,2004-09-16 12:00:00,2004,9,16,12,0,,TD,11.2,-30.7,30,1007
AL122004,KARL,2004-09-16 18:00:00,2004,9,16,18,0,,TS,11.2,-32.1,35,1005
AL122004,KARL,2004-09-17 00:00:00,2004,9,17,0,0,,TS,11.2,-33.3,40,1002
AL122004,KARL,2004-09-17 06:00:00,2004,9,17,6,0,,TS,11.6,-34.4,50,997
AL122004,KARL,2004-09-17 12:00:00,2004,9,17,12,0,,TS,12.1,-35.3,55,994
AL122004,KARL,2004-09-17 18:00:00,2004,9,17,18,0,,TS,13.0,-36.0,55,992
AL122004,KARL,2004-09-18 00:00:00,2004,9,18,0,0,,HU,13.9,-37.0,70,984
AL122004,KARL,2004-09-18 06:00:00,2004,9,18,6,0,,HU,14.5,-38.0,85,975
AL122004,KARL,2004-09-18 12:00:00,2004,9,18,12,0,,HU,15.0,-38.8,90,970
AL122004,KARL,2004-09-18 18:00:00,2004,9,18,18,0,,HU,15.6,-39.7,95,965
AL122004,KARL,2004-09-19 00:00:00,2004,9,19,0,0,,HU,15.9,-40.8,95,965
AL122004,KARL,2004-09-19 06:00:00,2004,9,19,6,0,,HU,16.0,-41.6,100,960
AL122004,KARL,2004-09-19 12:00:00,2004,9,19,12,0,,HU,16.3,-42.4,105,955
AL122004,KARL,2004-09-19 18:00:00,2004,9,19,18,0,,HU,16.7,-43.4,110,951
AL122004,KARL,2004-09-20 00:00:00,2004,9,20,0,0,,HU,16.8,-44.5,110,951
AL122004,KARL,2004-09-20 06:00:00,2004,9,20,6,0,,HU,17.0,-45.2,115,948
AL122004,KARL,2004-09-20 12:00:00,2004,9,20,12,0,,HU,17.5,-46.0,110,951
AL122004,KARL,2004-09-20 18:00:00,2004,9,20,18,0,,HU,18.1,-46.5,110,951
AL122004,KARL,2004-09-21 00:00:00,2004,9,21,0,0,,HU,18.7,-47.0,120,943
AL122004,KARL,2004-09-21 06:00:00,2004,9,21,6,0,,HU,19.6,-47.3,125,938
AL122004,KARL,2004-09-21 12:00:00,2004,9,21,12,0,,HU,20.8,-47.8,120,943
AL122004,KARL,2004-09-21 18:00:00,2004,9,21,18,0,,HU,22.3,-48.3,105,948
AL122004,KARL,2004-09-22 00:00:00,2004,9,22,0,0,,HU,23.7,-48.8,100,955
AL122004,KARL,2004-09-22 06:00:00,2004,9,22,6,0,,HU,24.9,-49.4,95,962
AL122004,KARL,2004-09-22 12:00:00,2004,9,22,12,0,,HU,26.2,-49.5,90,967
AL122004,KARL,2004-09-22 18:00:00,2004,9,22,18,0,,HU,27.5,-48.7,90,970
AL122004,KARL,2004-09-23 00:00:00,2004,9,23,0,0,,HU,29.0,-47.7,95,965
AL122004,KARL,2004-09-23 06:00:00,2004,9,23,6,0,,HU,30.7,-46.3,110,951
AL122004,KARL,2004-09-23 12:00:00,2004,9,23,12,0,,HU,32.5,-44.4,105,953
AL122004,KARL,2004-09-23 18:00:00,2004,9,23,18,0,,HU,34.5,-43.0,90,955
AL122004,KARL,2004-09-24 00:00:00,2004,9,24,0,0,,HU,36.8,-41.9,80,957
AL122004,KARL,2004-09-24 06:00:00,2004,9,24,6,0,,HU,39.5,-41.2,75,959
AL122004,KARL,2004-09-24 12:00:00,2004,9,24,12,0,,HU,42.6,-40.5,70,961
AL122004,KARL,2004-09-24 18:00:00,2004,9,24,18,0,,HU,45.5,-40.5,65,962
AL122004,KARL,2004-09-25 00:00:00,2004,9,25,0,0,,EX,48.1,-40.5,55,963
AL122004,KARL,2004-09-25 06:00:00,2004,9,25,6,0,,EX,50.4,-38.9,55,967
AL122004,KARL,2004-09-25 12:00:00,2004,9,25,12,0,,EX,53.0,-36.5,55,973
AL122004,KARL,2004-09-25 18:00:00,2004,9,25,18,0,,EX,56.1,-32.0,55,980
AL122004,KARL,2004-09-26 00:00:00,2004,9,26,0,0,,EX,59.5,-26.0,55,986
AL122004,KARL,2004-09-26 06:00:00,2004,9,26,6,0,,EX,62.0,-17.0,55,983
AL122004,KARL,2004-09-26 12:00:00,2004,9,26,12,0,,EX,63.5,-8.0,60,976
AL122004,KARL,2004-09-26 18:00:00,2004,9,26,18,0,,EX,64.0,-2.0,60,976
AL122004,KARL,2004-09-27 00:00:00,2004,9,27,0,0,,EX,64.0,2.5,55,980
AL122004,KARL,2004-09-27 06:00:00,2004,9,27,6,0,,EX,64.5,7.0,45,980
AL122004,KARL,2004-09-27 12:00:00,2004,9,27,12,0,,EX,65.0,10.5,40,986
AL122004,KARL,2004-09-27 18:00:00,2004,9,27,18,0,,EX,65.3,12.0,35,989
AL122004,KARL,2004-09-28 00:00:00,2004,9,28,0,0,,EX,65.5,13.5,30,992
AL132004,LISA,2004-09-19 18:00:00,2004,9,19,18,0,,TD,13.3,-32.4,30,1004
AL132004,LISA,2004-09-20 00:00:00,2004,9,20,0,0,,TD,13.3,-33.3,30,1004
AL132004,LISA,2004-09-20 06:00:00,2004,9,20,6,0,,TD,13.4,-34.3,30,1004
AL132004,LISA,2004-09-20 12:00:00,2004,9,20,12,0,,TS,13.5,-35.4,40,1002
AL132004,LISA,2004-09-20 18:00:00,2004,9,20,18,0,,TS,13.7,-36.4,50,997
AL132004,LISA,2004-09-21 00:00:00,2004,9,21,0,0,,TS,13.7,-37.4,55,994
AL132004,LISA,2004-09-21 06:00:00,2004,9,21,6,0,,TS,13.9,-38.3,60,990
AL132004,LISA,2004-09-21 12:00:00,2004,9,21,12,0,,TS,14.1,-39.1,60,990
AL132004,LISA,2004-09-21 18:00:00,2004,9,21,18,0,,TS,14.3,-39.7,60,990
AL132004,LISA,2004-09-22 00:00:00,2004,9,22,0,0,,TS,14.4,-40.2,55,994
AL132004,LISA,2004-09-22 06:00:00,2004,9,22,6,0,,TS,14.4,-40.6,50,997
AL132004,LISA,2004-09-22 12:00:00,2004,9,22,12,0,,TS,14.2,-41.1,45,1000
AL132004,LISA,2004-09-22 18:00:00,2004,9,22,18,0,,TS,13.9,-41.5,45,1000
AL132004,LISA,2004-09-23 00:00:00,2004,9,23,0,0,,TS,13.2,-41.4,45,1000
AL132004,LISA,2004-09-23 06:00:00,2004,9,23,6,0,,TS,13.0,-40.6,40,1002
AL132004,LISA,2004-09-23 12:00:00,2004,9,23,12,0,,TS,13.1,-40.0,35,1003
AL132004,LISA,2004-09-23 18:00:00,2004,9,23,18,0,,TD,14.3,-40.5,30,1005
AL132004,LISA,2004-09-24 00:00:00,2004,9,24,0,0,,TD,14.3,-41.7,30,1005
AL132004,LISA,2004-09-24 06:00:00,2004,9,24,6,0,,TS,13.8,-42.4,40,1002
AL132004,LISA,2004-09-24 12:00:00,2004,9,24,12,0,,TS,13.9,-43.2,35,1003
AL132004,LISA,2004-09-24 18:00:00,2004,9,24,18,0,,TD,14.0,-43.8,30,1005
AL132004,LISA,2004-09-25 00:00:00,2004,9,25,0,0,,TD,14.3,-44.4,30,1005
AL132004,LISA,2004-09-25 06:00:00,2004,9,25,6,0,,TS,14.9,-44.9,35,1003
AL132004,LISA,2004-09-25 12:00:00,2004,9,25,12,0,,TS,15.7,-45.4,45,1000
AL132004,LISA,2004-09-25 18:00:00,2004,9,25,18,0,,TS,16.7,-45.7,45,1000
AL132004,LISA,2004-09-26 00:00:00,2004,9,26,0,0,,TS,17.4,-45.8,45,1000
AL132004,LISA,2004-09-26 06:00:00,2004,9,26,6,0,,TS,18.0,-45.9,50,997
AL132004,LISA,2004-09-26 12:00:00,2004,9,26,12,0,,TS,18.7,-46.0,55,994
AL132004,LISA,2004-09-26 18:00:00,2004,9,26,18,0,,TS,19.2,-46.0,50,997
AL132004,LISA,2004-09-27 00:00:00,2004,9,27,0,0,,TS,19.6,-46.0,45,1000
AL132004,LISA,2004-09-27 06:00:00,2004,9,27,6,0,,TS,20.0,-46.1,45,1000
AL132004,LISA,2004-09-27 12:00:00,2004,9,27,12,0,,TS,20.6,-46.2,45,1000
AL132004,LISA,2004-09-27 18:00:00,2004,9,27,18,0,,TS,21.3,-46.2,40,1002
AL132004,LISA,2004-09-28 00:00:00,2004,9,28,0,0,,TS,22.0,-46.4,40,1002
AL132004,LISA,2004-09-28 06:00:00,2004,9,28,6,0,,TS,23.0,-46.5,40,1002
AL132004,LISA,2004-09-28 12:00:00,2004,9,28,12,0,,TS,24.3,-46.5,45,1000
AL132004,LISA,2004-09-28 18:00:00,2004,9,28,18,0,,TS,25.4,-46.5,55,994
AL132004,LISA,2004-09-29 00:00:00,2004,9,29,0,0,,TS,26.4,-46.4,60,990
